Report Year,Country,Region,Subregion,Assessment Area,Unit,Description,Actual,Year 0,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10
2003,US,MAAC,-,-,MW,Peak Hour Demand - Winter,46551,44748,45522,46213,46909,47627,48338,49070,49796,50527,51245,
2003,US,MAIN,-,-,MW,Peak Hour Demand - Summer,56396,57169,57802,58846,59848,60686,61746,62843,63943,65021,66140,
2003,US,MAIN,-,-,MW,Peak Hour Demand - Winter,42412,42332,42755,43611,44262,44859,45628,46421,47210,47997,48767,
2003,US,MRO,-,-,MW,Peak Hour Demand - Summer,29119,29957,30555,31156,31763,32413,33022,33640,34228,34811,35383,
2003,US,MRO,-,-,MW,Peak Hour Demand - Winter,23645,24148,24541,24947,25367,25779,26167,26561,26946,27323,27748,
2003,US,NPCC,-,-,MW,Peak Hour Demand - Summer,56012,56550,57770,58520,59290,60080,60795,61531,62306,63111,63917,
2003,US,NPCC,-,-,MW,Peak Hour Demand - Winter,46009,46903,47636,48215,48830,49482,50075,50671,51313,51973,52618,
2003,US,NPCC,New England,New England,MW,Peak Hour Demand - Summer,25348,25120,25690,26000,26290,26620,26990,27390,27820,28270,28710,
2003,US,NPCC,New England,New England,MW,Peak Hour Demand - Winter,21535,22010,22300,22580,22870,23210,23570,23940,24350,24770,25170,
2003,US,NPCC,New York,New York,MW,Peak Hour Demand - Summer,30664,31430,32080,32520,33000,33460,33805,34141,34486,34841,35207,
2003,US,NPCC,New York,New York,MW,Peak Hour Demand - Winter,24474,24893,25336,25635,25960,26272,26505,26731,26963,27203,27448,
2003,US,SERC,-,-,MW,Peak Hour Demand - Summer,158767,157864,161650,165391,168746,172498,176350,180209,184295,188259,192176,
2003,US,SERC,-,-,MW,Peak Hour Demand - Winter,141882,138291,141511,143927,143919,150215,153297,156495,159366,161727,164812,
2003,US,SERC,Central,-,MW,Peak Hour Demand - Summer,29156,29909,30549,31122,31962,32802,33713,34632,35627,36453,37200,
2003,US,SERC,Central,-,MW,Peak Hour Demand - Winter,28961,29267,29955,30548,31246,32011,32784,33628,34053,34427,34806,
2003,US,SERC,Delta,-,MW,Peak Hour Demand - Summer,26000,26170,26878,27219,27474,27897,28372,28769,29281,29817,30315,
2003,US,SERC,Delta,-,MW,Peak Hour Demand - Winter,21093,19641,20158,20150,20407,21029,21331,21590,21977,22087,22789,
2003,US,SERC,Southeastern,-,MW,Peak Hour Demand - Summer,45370,45012,46570,47991,49176,50397,51622,52967,54293,55659,57080,
2003,US,SERC,Southeastern,-,MW,Peak Hour Demand - Winter,37840,37623,38539,39414,37396,41286,42292,43315,44348,45429,46536,
2003,US,SERC,VACAR,-,MW,Peak Hour Demand - Summer,58241,56773,57653,59059,60134,61402,62643,63841,65094,66330,67581,
2003,US,SERC,VACAR,-,MW,Peak Hour Demand - Winter,53988,51760,52859,53815,54870,55889,56890,57962,58988,59784,60681,
2003,US,SPP,-,-,MW,Peak Hour Demand - Summer,39688,40564,41345,41826,42158,43012,43855,44736,45606,46500,47361,
2003,US,SPP,-,-,MW,Peak Hour Demand - Winter,30187,29891,30555,31069,31366,31998,32663,33048,33989,34625,35228,
2003,US,WECC,-,-,MW,Peak Hour Demand - Summer,119074,119320,123942,126386,128693,131003,133055,135559,138123,140638,143151,
2003,US,WECC,-,-,MW,Peak Hour Demand - Winter,95951,105492,107868,110107,112222,113523,116071,118362,120637,122733,125104,
2003,US,WECC,AZN,-,MW,Peak Hour Demand - Summer,24222,25406,26301,27138,27896,28600,29400,30197,31012,31782,32510,
2003,US,WECC,AZN,-,MW,Peak Hour Demand - Winter,15466,17313,17863,18354,18776,19291,19818,20350,20844,21346,21787,
2003,US,WECC,CNV,-,MW,Peak Hour Demand - Summer,50614,51580,54644,55507,56193,57068,57954,58822,59678,60524,61373,
2003,US,WECC,CNV,-,MW,Peak Hour Demand - Winter,37982,40715,41545,42385,43240,44110,44977,45844,46712,47591,48495,
2003,US,WECC,NWPP,-,MW,Peak Hour Demand - Summer,34347,33142,33690,34344,35031,35679,36017,36632,37205,37774,38407,
2003,US,WECC,NWPP,-,MW,Peak Hour Demand - Winter,34082,38837,39757,40521,41255,41035,41985,42660,43356,43854,44670,
2003,US,WECC,RMPA,-,MW,Peak Hour Demand - Summer,9891,10089,10196,10284,10455,10577,10741,10986,11235,11492,11748,
2003,US,WECC,RMPA,-,MW,Peak Hour Demand - Winter,8421,9153,9229,9317,9474,9586,9734,9953,10178,10405,10635,
2004,CA,MRO,-,-,MW,Peak Hour Demand - Summer,5603,5643,5717,5790,5849,5958,6065,6127,6186,6238,6296,
2004,CA,MRO,-,-,MW,Peak Hour Demand - Winter,6708,6905,6990,7056,7108,7213,7317,7369,7418,7458,7526,
2004,CA,NPCC,-,-,MW,Peak Hour Demand - Summer,48793,47791,48646,50745,51277,51788,52430,53108,53761,54299,54840,
2004,CA,NPCC,-,-,MW,Peak Hour Demand - Winter,66973,64315,65455,66052,66631,67212,67818,68513,69095,69683,70213,
2004,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Summer,3492,3611,3656,3709,3775,3818,3875,3940,4007,4086,4160,
2004,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Winter,5768,5567,5663,5753,5838,5911,5997,6091,6197,6312,6422,
2004,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Summer,24753,23668,24147,24446,24735,25027,25305,25605,25883,26139,26384,
2004,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Winter,24937,24153,24339,24518,24720,24933,25011,25182,25340,25503,25637,
2004,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Summer,20548,20512,20843,22590,22767,22943,23250,23563,23871,24074,24296,
2004,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Winter,36268,34595,35453,35781,36073,36368,36810,37240,37558,37868,38154,
2004,CA,WECC,-,-,MW,Peak Hour Demand - Summer,15696,15804,15996,16247,16531,16818,17021,17356,17556,17889,18267,
2004,CA,WECC,-,-,MW,Peak Hour Demand - Winter,19468,18974,19248,19471,19793,20097,20364,20686,21040,21377,21772,
2004,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Summer,1692,1760,1845,1951,2048,2151,2258,2371,2490,2614,2745,
2004,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Winter,1276,1350,1417,1480,1550,1615,1680,1750,1820,1890,1964,
2004,TL,WECC,-,-,MW,Peak Hour Demand - Summer,139914,140161,143345,147040,150438,153806,157146,160487,163930,167432,171133,
2004,TL,WECC,-,-,MW,Peak Hour Demand - Winter,122748,124354,126840,129542,132205,134947,137579,140342,143073,145856,148827,
2004,US,ECAR,-,-,MW,Peak Hour Demand - Summer,98487,102423,104765,107689,109852,112007,113674,115579,117442,119254,120769,
2004,US,ECAR,-,-,MW,Peak Hour Demand - Winter,86332,87972,89268,91131,93128,95558,97073,98558,98904,100526,102108,
2004,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,59996,61432,62906,64416,65962,67545,69166,70826,72526,74266,76049,
2004,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,42702,43556,44427,45316,46222,47146,48089,49051,50032,51033,52054,
2004,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,40475,42705,43753,44826,45896,46897,47990,49146,50297,51462,52640,
2004,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,36841,45418,46546,47692,48769,49944,51122,52357,53598,54853,56130,
2004,US,MAAC,-,-,MW,Peak Hour Demand - Summer,53566,56886,58056,59126,60170,61224,62276,63339,64403,65455,66508,
2004,US,MAAC,-,-,MW,Peak Hour Demand - Winter,45625,45471,46215,46955,47690,48420,49160,49899,50638,51360,52100,
2004,US,MAIN,-,-,MW,Peak Hour Demand - Summer,56988,57868,58667,59717,60469,61325,62236,63170,64294,65239,66145,
2004,US,MAIN,-,-,MW,Peak Hour Demand - Winter,41719,42409,43336,43955,44487,45206,45863,46558,47429,48118,48873,
2004,US,MRO,-,-,MW,Peak Hour Demand - Summer,28831,29244,30116,30857,31329,31956,32548,33172,33785,34393,34965,
2004,US,MRO,-,-,MW,Peak Hour Demand - Winter,24134,24628,25035,25419,25742,26178,26598,27015,27429,27825,28236,
2004,US,NPCC,-,-,MW,Peak Hour Demand - Summer,55018,57535,58624,59336,60038,60720,61376,62151,62970,63601,64222,
2004,US,NPCC,-,-,MW,Peak Hour Demand - Winter,48079,47986,48532,49040,49504,49896,50382,50895,51371,51766,52157,
2004,US,NPCC,New England,New England,MW,Peak Hour Demand - Summer,24685,25735,26305,26570,26815,27085,27390,27740,28170,28550,28880,
2004,US,NPCC,New England,New England,MW,Peak Hour Demand - Winter,22817,22370,22615,22845,23105,23380,23680,24040,24440,24720,24980,
2004,US,NPCC,New York,New York,MW,Peak Hour Demand - Summer,30333,31800,32319,32766,33223,33635,33986,34411,34800,35051,35342,
2004,US,NPCC,New York,New York,MW,Peak Hour Demand - Winter,25262,25616,25917,26195,26399,26516,26702,26855,26931,27046,27177,
2004,US,SERC,-,-,MW,Peak Hour Demand - Summer,153110,157961,161634,165151,168830,172099,175730,179486,183194,187325,191459,
2004,US,SERC,-,-,MW,Peak Hour Demand - Winter,137972,141176,143675,146565,149327,152227,155266,158236,161243,164264,167346,
2004,US,SERC,Central,-,MW,Peak Hour Demand - Summer,28635,30123,30870,31659,32401,33224,34050,34932,35734,36616,37304,
2004,US,SERC,Central,-,MW,Peak Hour Demand - Winter,28256,30143,30709,31268,31906,32547,33241,33601,34035,34367,34727,
2004,US,SERC,Delta,-,MW,Peak Hour Demand - Summer,25614,26239,26732,27060,27536,28067,28308,28854,29408,29931,30550,
2004,US,SERC,Delta,-,MW,Peak Hour Demand - Winter,21522,21829,22092,22525,22904,23209,23513,23972,24381,24858,25340,
2004,US,SERC,Southeastern,-,MW,Peak Hour Demand - Summer,42875,44748,45947,47132,48346,49259,50554,51666,52777,54251,55802,
2004,US,SERC,Southeastern,-,MW,Peak Hour Demand - Winter,36191,37164,38084,38929,39645,40672,41660,42694,43753,44851,45974,
2004,US,SERC,VACAR,-,MW,Peak Hour Demand - Summer,55986,56851,58085,59300,60547,61549,62818,64034,65275,66527,67803,
2004,US,SERC,VACAR,-,MW,Peak Hour Demand - Winter,52003,52040,52790,53843,54872,55799,56852,57969,59074,60188,61305,
2004,US,SPP,-,-,MW,Peak Hour Demand - Summer,40367,40089,40813,41076,41585,42429,43297,44052,44669,45405,46083,
2004,US,SPP,-,-,MW,Peak Hour Demand - Winter,28450,28469,28825,29065,29504,30088,30757,31338,31829,32374,32895,
2004,US,WECC,-,-,MW,Peak Hour Demand - Summer,122537,122870,125687,128864,131882,134861,137892,140786,143912,146958,150152,
2004,US,WECC,-,-,MW,Peak Hour Demand - Winter,102020,104393,106525,108857,111206,113575,115842,118208,120504,122856,125356,
2004,US,WECC,AZN,-,MW,Peak Hour Demand - Summer,25547,26357,27215,28075,28984,29910,30836,31664,32591,33386,34298,
2004,US,WECC,AZN,-,MW,Peak Hour Demand - Winter,16628,17828,18399,18953,19524,20162,20727,21312,21904,22344,23046,
2004,US,WECC,CNV,-,MW,Peak Hour Demand - Summer,51390,53121,54110,55181,56249,57348,58450,59571,60703,61841,62997,
2004,US,WECC,CNV,-,MW,Peak Hour Demand - Winter,38934,39318,40169,41026,41905,42792,43696,44612,45536,46477,47436,
2004,US,WECC,NWPP,-,MW,Peak Hour Demand - Summer,35111,33827,34878,35585,36408,37143,37922,38633,39456,40331,41199,
2004,US,WECC,NWPP,-,MW,Peak Hour Demand - Winter,39649,38681,39213,39946,40662,41318,41916,42574,43142,43888,44503,
2004,US,WECC,RMPA,-,MW,Peak Hour Demand - Summer,10489,10268,10480,10754,11017,11295,11572,11862,12164,12461,12779,
2004,US,WECC,RMPA,-,MW,Peak Hour Demand - Winter,8886,8829,9005,9196,9390,9585,9791,9998,10215,10439,10668,
2005,CA,MRO,-,-,MW,Peak Hour Demand - Summer,5589,5761,5906,5983,6057,6131,6212,6256,6301,6314,6367,
2005,CA,MRO,-,-,MW,Peak Hour Demand - Winter,7004,7024,7162,7233,7299,7365,7437,7470,7504,7521,7581,
2005,CA,NPCC,-,-,MW,Peak Hour Demand - Summer,47306,49197,49955,50496,51018,51466,51937,52405,52874,53333,53770,
2005,CA,NPCC,-,-,MW,Peak Hour Demand - Winter,65441,65881,66208,66826,67344,67768,68213,68684,69195,69665,69974,
2005,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Summer,3543,3616,3682,3717,3785,3805,3876,3940,4012,4093,4164,
2005,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Winter,5506,5606,5661,5740,5774,5870,5977,6080,6193,6308,6429,
2005,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Summer,23976,23897,24432,24735,25027,25305,25605,25883,26139,26384,26611,
2005,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Winter,24979,24508,24518,24720,24933,25011,25182,25340,25503,25637,25594,
2005,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Summer,19787,21684,21841,22044,22206,22356,22456,22582,22723,22856,22995,
2005,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Winter,34956,35767,36029,36366,36637,36887,37054,37264,37499,37720,37951,
2005,CA,WECC,-,-,MW,Peak Hour Demand - Summer,16201,16511,16733,17015,17460,17654,18014,18304,18664,18968,19274,
2005,CA,WECC,-,-,MW,Peak Hour Demand - Winter,18967,19971,20246,20652,21131,21340,21787,22159,22584,22945,23297,
2005,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Summer,1799,1898,2002,2113,2229,2352,2482,2619,2763,2915,3060,
2005,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Winter,1321,1417,1495,1577,1664,1756,1853,1955,2062,2176,2296,
2005,TL,WECC,-,-,MW,Peak Hour Demand - Summer,141100,146246,149847,153895,157788,161505,165363,169203,172987,176996,181023,
2005,TL,WECC,-,-,MW,Peak Hour Demand - Winter,122558,127382,130345,133075,136122,138860,141889,145033,148002,151041,153658,
2005,US,ECAR,-,-,MW,Peak Hour Demand - Summer,95300,103679,106753,108749,110942,112867,114598,116432,118241,119880,121783,
2005,US,ECAR,-,-,MW,Peak Hour Demand - Winter,91800,90464,92492,93978,95841,97045,98483,99826,101179,102465,104418,
2005,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,58531,60475,62148,63132,64245,65097,66201,67351,69053,70214,71113,
2005,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,44010,41672,42922,43803,44092,45732,46973,48079,48775,50305,51263,
2005,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,42383,43495,44680,45962,47108,48344,49556,50796,52055,53270,54524,
2005,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,44839,46717,47994,49139,50414,51700,53030,54370,55718,57094,61493,
2005,US,MAAC,-,-,MW,Peak Hour Demand - Summer,52049,57630,58784,59909,61025,62136,63244,64368,65496,66619,67751,
2005,US,MAAC,-,-,MW,Peak Hour Demand - Winter,45905,46784,47560,48334,49106,49857,50619,51370,52124,52866,53590,
2005,US,MAIN,-,-,MW,Peak Hour Demand - Summer,53439,59154,60184,61518,62608,63645,64641,65644,66671,67620,68632,
2005,US,MAIN,-,-,MW,Peak Hour Demand - Winter,42929,43926,44528,45368,46139,46846,47541,48242,48958,49548,50300,
2005,US,MRO,-,-,MW,Peak Hour Demand - Summer,29351,30134,30712,31288,31939,32492,33079,33742,34415,34987,35612,
2005,US,MRO,-,-,MW,Peak Hour Demand - Winter,24526,24995,25413,25828,26322,26704,27137,27668,28073,28487,28957,
2005,US,NPCC,-,-,MW,Peak Hour Demand - Summer,52549,58315,59370,60190,61080,61915,62765,63630,64400,65025,65600,
2005,US,NPCC,-,-,MW,Peak Hour Demand - Winter,48176,48180,48845,49520,50180,50795,51430,52085,52560,52980,53415,
2005,US,NPCC,New England,New England,MW,Peak Hour Demand - Summer,24116,26355,26970,27350,27750,28145,28565,29050,29500,29845,30180,
2005,US,NPCC,New England,New England,MW,Peak Hour Demand - Winter,22635,22830,23175,23540,23890,24245,24640,25095,25400,25680,26005,
2005,US,NPCC,New York,New York,MW,Peak Hour Demand - Summer,28433,31960,32400,32840,33330,33770,34200,34580,34900,35180,35420,
2005,US,NPCC,New York,New York,MW,Peak Hour Demand - Winter,25541,25350,25670,25980,26290,26550,26790,26990,27160,27300,27410,
2005,US,SERC,-,-,MW,Peak Hour Demand - Summer,157615,165144,168565,173410,176862,180305,183647,187627,191673,195942,199047,
2005,US,SERC,-,-,MW,Peak Hour Demand - Winter,144337,147019,150031,152922,155489,157765,159668,162694,166030,169158,170909,
2005,US,SERC,Central,-,MW,Peak Hour Demand - Summer,30063,31119,31757,32411,32848,33641,34176,35035,35938,36827,37590,
2005,US,SERC,Central,-,MW,Peak Hour Demand - Winter,30432,30975,31557,32111,32362,32561,32058,32737,33404,34067,34787,
2005,US,SERC,Delta,-,MW,Peak Hour Demand - Summer,26877,28018,28360,28858,29422,29654,30090,30742,31281,31990,31683,
2005,US,SERC,Delta,-,MW,Peak Hour Demand - Winter,22171,22195,22655,23088,23464,23645,24077,24403,24975,25348,24462,
2005,US,SERC,Southeastern,-,MW,Peak Hour Demand - Summer,45171,46960,48312,49629,50857,52066,53240,54448,55772,57151,58492,
2005,US,SERC,Southeastern,-,MW,Peak Hour Demand - Winter,38497,38801,39639,40584,41548,42467,43403,44393,45439,46451,47516,
2005,US,SERC,VACAR,-,MW,Peak Hour Demand - Summer,55504,60122,61224,62512,63735,64944,66141,67402,68682,69974,71282,
2005,US,SERC,VACAR,-,MW,Peak Hour Demand - Winter,54935,55048,56180,57139,58115,59092,60130,61161,62212,63292,64144,
2005,US,SPP,-,-,MW,Peak Hour Demand - Summer,40106,41371,42196,42896,43466,44313,45275,45579,45994,46842,47658,
2005,US,SPP,-,-,MW,Peak Hour Demand - Winter,29490,29480,30021,30364,30994,31644,32084,32473,32746,33330,33910,
2005,US,WECC,-,-,MW,Peak Hour Demand - Summer,123136,127935,131128,134784,138117,141518,144887,148302,151583,155137,158698,
2005,US,WECC,-,-,MW,Peak Hour Demand - Winter,102689,105996,108606,110906,113329,115767,118252,120922,123358,125923,128068,
2005,US,WECC,AZN,-,MW,Peak Hour Demand - Summer,25634,26972,27880,28778,29706,30654,31624,32512,33313,34211,35060,
2005,US,WECC,AZN,-,MW,Peak Hour Demand - Winter,16898,17862,18375,18897,19455,20043,20577,21071,21583,22106,22619,
2005,US,WECC,CNV,-,MW,Peak Hour Demand - Summer,54160,56242,57200,58472,59852,61252,62695,64157,65638,67148,68694,
2005,US,WECC,CNV,-,MW,Peak Hour Demand - Winter,40239,41178,41983,42962,43963,44977,46020,47076,48146,49235,50353,
2005,US,WECC,NWPP,-,MW,Peak Hour Demand - Summer,34868,34237,34982,36092,36835,37612,38286,39072,39765,40618,41437,
2005,US,WECC,NWPP,-,MW,Peak Hour Demand - Winter,38164,38891,39877,40500,41123,41682,42338,42866,43546,44206,44905,
2005,US,WECC,RMPA,-,MW,Peak Hour Demand - Summer,10400,10854,11147,11442,11724,12000,12282,12561,12867,13160,13507,
2005,US,WECC,RMPA,-,MW,Peak Hour Demand - Winter,8971,9296,9509,9742,9955,10170,10386,10600,10844,11081,11336,
2006,CA,MRO,-,-,MW,Peak Hour Demand - Summer,5769,5841,5958,6042,6118,6184,6240,6280,6286,6319,6282,
2006,CA,MRO,-,-,MW,Peak Hour Demand - Winter,7119,7226,7329,7408,7480,7540,7589,7622,7617,7641,7638,
2006,CA,NPCC,-,-,MW,Peak Hour Demand - Summer,51847,51836,52371,53155,53828,54325,54886,55447,56008,56562,57190,
2006,CA,NPCC,-,-,MW,Peak Hour Demand - Winter,62444,66965,67856,68461,68990,69487,70060,70657,71235,71827,72361,
2006,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Summer,3476,3645,3658,3746,3753,3811,3866,3929,4000,4060,4126,
2006,CA,NPCC,Maritimes,Maritimes,MW,Peak Hour Demand - Winter,5042,5589,5682,5697,5774,5865,5956,6054,6155,6261,6364,
2006,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Summer,26160,25502,25858,26391,26817,27122,27490,27850,28211,28574,29004,
2006,CA,NPCC,Ontario,Ontario,MW,Peak Hour Demand - Winter,23766,24897,25370,25645,25861,26143,26420,26697,26965,27240,27459,
2006,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Summer,22211,22689,22855,23018,23258,23392,23530,23668,23797,23928,24060,
2006,CA,NPCC,Quebec,Quebec,MW,Peak Hour Demand - Winter,33636,36479,36804,37119,37355,37479,37684,37906,38115,38326,38538,
2006,CA,WECC,-,-,MW,Peak Hour Demand - Summer,16533,17265,17611,18075,18392,18874,19263,19680,20063,20369,20621,
2006,CA,WECC,-,-,MW,Peak Hour Demand - Winter,20068,20980,21269,21792,22178,22683,23149,23631,24050,24368,24778,
2006,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Summer,1854,1965,2065,2155,2255,2359,2467,2601,2721,2820,2920,
2006,MX,WECC,CA-MX,-,MW,Peak Hour Demand - Winter,1373,1441,1525,1616,1700,1779,1861,1962,2053,2147,2246,
2006,TL,MRO,-,-,MW,Peak Hour Demand - Summer,45687,47464,48258,49247,50142,51027,51945,52837,53674,54603,55518,
2006,TL,MRO,-,-,MW,Peak Hour Demand - Winter,40867,41339,41958,42919,43589,44279,44962,45632,46264,46951,47640,
2006,TL,WECC,-,-,MW,Peak Hour Demand - Summer,149147,150177,153848,157587,161410,165068,168624,172123,175855,179541,183148,
2006,TL,WECC,-,-,MW,Peak Hour Demand - Winter,128934,129634,132237,135085,138159,140970,143695,146429,149219,151967,154886,
2006,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,60210,61656,63222,64318,65950,67548,69034,70259,72078,73657,75322,
2006,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,48141,44715,45334,46536,47564,48460,49265,50308,51451,52508,53592,
2006,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,46396,45520,46725,48030,49233,50221,51343,52490,53686,54830,56130,
2006,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,42657,48296,49464,50732,51678,52869,53923,55086,56271,57674,59162,
2006,US,MRO,-,-,MW,Peak Hour Demand - Summer,39918,41623,42300,43205,44024,44843,45705,46557,47388,48284,49236,
2006,US,MRO,-,-,MW,Peak Hour Demand - Winter,33748,34113,34629,35511,36109,36739,37373,38010,38647,39310,40002,
2006,US,NPCC,-,-,MW,Peak Hour Demand - Summer,58960,60320,61186,62214,63228,64227,65233,66108,66823,67557,68275,
2006,US,NPCC,-,-,MW,Peak Hour Demand - Winter,46828,48861,49593,50357,50973,51550,52159,52585,53020,53485,54078,
2006,US,NPCC,New England,New England,MW,Peak Hour Demand - Summer,26885,27025,27355,27900,28540,29185,29885,30515,31020,31480,31895,
2006,US,NPCC,New England,New England,MW,Peak Hour Demand - Winter,21768,22550,22810,23160,23520,23935,24400,24725,25030,25345,25640,
2006,US,NPCC,New York,New York,MW,Peak Hour Demand - Summer,32075,33295,33831,34314,34688,35042,35348,35593,35803,36077,36380,
